food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,edible_portion_percent,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes,name_norm,magnesium_mg,magnesium_mg_source,magnesium_mg_confidence,sugars_total_g,sugars_total_g_source,sugars_total_g_confidence,saturated_fat_g,saturated_fat_g_source,saturated_fat_g_confidence,cholesterol_mg,cholesterol_mg_source,cholesterol_mg_confidence,vitamin_b6_mg,vitamin_b6_mg_source,vitamin_b6_mg_confidence,vitamin_b12_mcg,vitamin_b12_mcg_source,vitamin_b12_mcg_confidence
tkpi_0309,"Kacang tanah, rebus","kacang tanah, rebus",TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,62.1,220.0,10.6,18.0,8.0,1.0,1.3,89.0,273.0,1.9,36.0,536.2,1.78,2.2,0.86964,0.23548000000000002,4.4799799999999985,,0.1,0.22619999999999987,2.0060000000000007,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,,kacang tanah,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0310,"Kacang tolo, rebus","kacang tolo, rebus",TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,64.4,138.0,10.7,1.1,22.6,0.9,1.2,165.0,172.0,4.0,13.0,6.7,0.8,6.1,306.12,274.21798,599.47988,,0.01,0.17,3.2,35.62,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,,kacang tolo,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0311,Ampas kacang hijau,ampas kacang hijau,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,70.6,96.0,3.7,0.6,19.1,2.7,0.6,133.0,150.0,1.3,10.78,286.546,0.23879999999999993,0.7100000000000003,0.0,1.0598599999999998,2.89022,,0.05,0.06920000000000001,0.442,10.2,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,,ampas kacang hijau,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0312,"Ampas tahu, mentah","ampas tahu, mentah",TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,84.1,67.0,5.0,2.1,8.1,4.1,0.6,460.0,88.0,1.0,8.0,184.5,0.17,0.5,2.28,0.0,12.025739999999999,,0.06,0.02,0.1,12.24,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,,ampas tahu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0313,Ampas tahu kukus,ampas tahu kukus,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,82.5,75.0,4.1,2.1,10.7,5.1,0.6,203.0,60.0,1.3,48.453140000000005,208.21146000000002,0.23439999999999997,0.72,0.0,0.0,10.96904,,0.07,0.0972,0.7060000000000001,20.28,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,11,0.5217,,ampas tahu kukus,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0314,"Ampas tahu, kering","ampas tahu, kering",TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,9.0,414.0,26.6,18.3,41.3,0.0,5.8,19.0,29.0,4.0,45.0,1.055,0.99,2.8,0.0,24.0,65.1076,,0.2,0.1,0.5,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,,ampas tahu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0315,Pepea oncom ampas tahu,pepea oncom ampas tahu,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,80.9,76.0,5.2,1.8,10.6,2.2,1.5,215.0,66.0,12.5,235.28044000000003,253.58094,0.2965999999999999,0.7600000000000002,70.08,74.34536000000001,268.0,,0.11,0.11179999999999998,1.2140000000000004,11.26,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,11,0.5217,,pepea oncom ampas tahu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0316,Bungkil biji karet,bungkil biji karet,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,12.0,333.0,29.3,3.3,50.0,5.047999999999999,29.4,102.0,660.0,12.0,104.66508,295.1868400000001,1.195,4.575999999999999,0.0,30.281640000000003,45.31643999999999,,0.1,0.19620000000000004,5.350000000000001,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,11,0.5217,,bungkil biji karet,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0317,Bungkil kacang tanah,bungkil kacang tanah,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,14.0,336.0,37.4,13.0,30.5,7.700000000000001,33.1,730.0,470.0,30.7,246.49648000000002,387.41847999999993,1.6074000000000002,5.7219999999999995,0.0,64.87100000000001,65.66162,,0.04,0.9498000000000001,16.911999999999995,50.72,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,,bungkil kacang tanah,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0318,Bungkil kelapa,bungkil kelapa,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,16.0,368.0,23.0,15.0,40.0,7.7840000000000025,38.0,137.0,433.0,41.5,203.73648,367.81804000000005,1.5952000000000002,4.984,0.0,55.859480000000005,44.29748000000001,,0.0,0.46,8.9,8.08,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,bungkil kelapa,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0319,Dodol banjarmasin,dodol banjarmasin,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,17.3,368.0,2.6,8.6,70.0,0.5,1.5,51.0,180.0,3.3,48.0,96.0,0.4,2.6,0.0,0.0,0.0,,0.04,0.07,2.3,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,2,0.913,"Nama lainnya adalah Dodol kandangan. Bahan dasar terdiri dari Gula pasir, agar-agar, susu kental manis, santan, kacang tanah",dodol banjarmasin,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0320,Emping (kerupuk melinjo),emping (kerupuk melinjo),TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,13.0,345.0,12.0,1.5,71.5,7.007999999999998,28.0,100.0,400.0,5.0,70.2151,184.28824000000003,0.8574,2.648,3.3247199999999997,0.754,7.652620000000001,,0.2,0.18939999999999999,5.332000000000001,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,"Bahan dasar terdiri dari biji melinjo dihaluskan, dicetak, dijemur dan digoreng",emping kerupuk melinjo,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0321,Emping komak,emping komak,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,14.2,355.0,17.8,4.6,60.7,6.018000000000001,2.7,87.0,304.0,4.3,24.0,1.233,1.0,2.3,4.72,0.0,5.290179999999999,,0.20759999999999995,0.1482,0.6,0.78,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,Seperti emping melinjo namun berbahan dasar kacang komak. Khas lombok.,emping komak,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0322,Enting-enting gepuk hello kity,enting-enting gepuk hello kity,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,2.4,538.0,13.6,30.3,52.6,0.2,1.0,81.0,248.0,1.6,95.94717999999999,433.04136,1.3740000000000003,2.8239999999999994,0.0,143.67334,202.0,,1.0,0.2517999999999999,4.661999999999998,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,"Kacang tanah yang telah dipanaskan dalam cairan gula kental, digepuk di atas landasan batu. Berbentuk empat persegi panjang setebal 15 cm",enting enting gepuk hello kity,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0323,Enting-enting gepuk kacang tanah,enting-enting gepuk kacang tanah,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.2,524.0,13.3,29.2,52.0,0.2,1.4,76.0,248.0,1.4,99.02348,360.00118000000003,1.0324000000000002,2.392,0.0,130.1582,272.0,,0.62,0.25399999999999995,2.8239999999999994,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,,enting enting gepuk kacang tanah,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0324,Enting-enting wijen,enting-enting wijen,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.7,565.0,18.2,38.4,36.8,1.9,3.0,251.0,502.0,10.9,106.0695,434.24172000000004,2.2030599999999994,4.002,0.0,180.64,240.0,,0.92,0.23379999999999992,4.559999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,,enting enting wijen,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0325,Geplak,geplak,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,29.6,350.0,1.4,14.4,53.6,1.8,1.0,151.0,43.0,2.1,123.29656000000001,144.71988,0.20339999999999997,0.7319999999999999,0.0,76.14,120.0,,0.12,0.02,0.8,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,Parutan kelapa kasar dengan gula pasir,geplak,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0326,Geplak jahe,geplak jahe,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,12.4,462.0,3.1,24.4,57.7,3.3,2.5,212.0,161.0,6.6,175.45006,219.65506000000002,0.5726,1.1139999999999999,0.0,142.94,272.0,,0.12,0.0,0.1,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,7,0.6957,Parutan kelapa kasar dengan gula pasir dan jahe,geplak jahe,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0327,Kacang atom,kacang atom,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.1,533.0,27.8,38.1,28.8,2.5,2.2,87.0,423.0,3.0,43.565439999999995,473.36825999999985,1.0240000000000002,2.733999999999999,0.6755800000000001,8.92,0.0,,0.06,0.21059999999999998,4.962,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,Bahan dasar terdiri dari kacang tanah kupas yang dibalur telur dan terigu kemudian digoreng,kacang atom,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0328,Kacang goyang,kacang goyang,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,8.3,516.0,14.7,31.1,44.4,4.555999999999999,1.5,34.0,230.0,0.7,2.0,365.0,0.6,1.7,356.54,94.15332000000001,562.638,,0.40240000000000004,0.20379999999999995,2.606,2.18,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,Bahan dasar terdiri dari Kacang tanah digoyang di bawah lelehan gula yang telah di beri pewarna untuk membuat kacang goyang menjadi berwarna warni.,kacang goyang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0329,Kacang negara,kacang negara,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.1,480.0,18.4,19.1,58.5,11.7,0.9,34.0,404.0,10.3,1.01,385.0,2.5,7.1,649.72,159.93902000000003,547.9119999999999,,0.63,0.05,2.6,4.1,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,6,0.7391,,kacang negara,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0330,Kacang sukro,kacang sukro,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.7,484.0,8.8,26.1,57.7,1.8,2.7,49.0,194.0,2.5,65.08824,232.4404,0.5820000000000001,1.546,0.27974,0.27496000000000004,0.0,,0.06,0.1462,2.9899999999999993,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,"Kacang atom dengan merk dagang ""sukro""",kacang sukro,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0331,Kacang tanah sari,kacang tanah sari,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,2.1,561.0,25.5,43.8,26.0,2.2,2.6,50.0,324.0,3.1,44.62608,456.258,1.0058,2.9539999999999997,0.5455200000000001,12.0,0.0,,0.08,0.20139999999999997,6.628000000000002,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,kacang tanah sari,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0332,Keju kacang tanah (peanut butter),keju kacang tanah (peanut butter),TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.0,590.0,27.0,49.0,20.9,1.6,0.1,60.0,360.0,2.0,355.0,492.4,0.57,2.7,0.0,0.0,49.545339999999996,,0.3,0.2,16.2,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,3,0.8696,Nama lainnya adalah selai kacang atau pindakaas. Bahan dasar kacang tanah yang dihaluskan dicampur dengan gula,keju kacang tanah peanut butter,88.4015444015444,USDA_category_mean,0.367,4.053073170731707,USDA_category_mean,0.367,1.2080034602076124,USDA_category_mean,0.367,0.3204225352112676,USDA_category_mean,0.367,0.2409211618257261,USDA_category_mean,0.367,0.2477480916030534,USDA_category_mean,0.367
tkpi_0333,Kembang tahu,kembang tahu,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,10.8,380.0,48.9,13.8,23.3,0.0,3.2,378.0,781.0,2.1,55.0,455.3,0.68,4.2,13.410500000000003,0.0,96.58622,,0.15,0.08,0.7,4.16,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,5,0.7826,Produk sampingan proses perebusan kedelai yang diambil dari endapan yang terkumpul di permukaan air perebusan kedelai,kembang tahu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0334,Kembang tahu rebus,kembang tahu rebus,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,79.8,90.0,10.7,4.0,4.7,0.03,0.8,85.0,130.88,1.71,327.33094,235.952,0.20779999999999993,0.79,29.68,3.09738,1.2871000000000001,,0.15999999999999992,0.09800000000000003,1.0380000000000003,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,16,0.3043,,kembang tahu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0335,Keripik oncom,keripik oncom,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.0,598.0,8.3,43.8,42.6,3.3,2.2,85.0,153.0,27.0,567.99778,431.4567199999999,1.5565199999999997,2.5099999999999993,113.41364,62.15846,1.608,,1.13,0.5075999999999998,2.828000000000001,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,keripik oncom,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0336,Keripik tempe,keripik tempe,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.3,581.0,12.1,40.6,41.7,2.2,2.3,237.0,116.0,6.9,457.21532,399.98224000000005,1.0014000000000003,2.4360000000000004,174.38402000000002,75.83034,320.0,,0.35,0.3488,2.3339999999999996,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,keripik tempe,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0337,Keripik tempe abadi besar,keripik tempe abadi besar,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.5,556.0,15.8,37.1,39.8,3.5,2.8,112.0,215.0,5.4,731.78004,461.84503999999987,1.5239199999999995,2.2640000000000002,117.13966,94.36246,0.0,,0.63,0.3373999999999999,4.5299999999999985,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,keripik tempe abadi besar,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0338,Keripik tempe abadi murni,keripik tempe abadi murni,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.2,542.0,40.3,42.4,11.6,2.2,2.7,175.0,529.0,5.2,506.56004,470.7819599999999,1.5594,3.6499999999999995,96.48804,155.28,50.0,,0.1,0.3288,1.66,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,keripik tempe abadi murni,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0339,Keripik tempe abadi sedang,keripik tempe abadi sedang,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.4,510.0,12.3,27.9,52.4,3.6,3.1,122.0,211.0,8.4,51.86114,425.08001999999993,1.5815199999999996,2.548,0.17604,12.90242,0.0,,0.52,0.21420000000000003,4.941999999999998,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,keripik tempe abadi sedang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0340,Keripik tempe abadi telur,keripik tempe abadi telur,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.5,529.0,20.8,31.7,40.2,3.0,2.9,124.0,222.0,5.4,732.00004,470.79923999999994,1.6266399999999992,2.51,127.65698,94.06245999999999,0.0,,0.86,0.34,4.691999999999998,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,keripik tempe abadi telur,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0341,Kerupik tempe abadi prima,kerupik tempe abadi prima,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.8,540.0,16.7,33.9,42.0,2.2,2.6,92.0,184.0,3.2,39.13328,429.88692,1.2834,2.3980000000000006,0.41948,9.28332,1.08,,0.38,0.2116,2.7239999999999984,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,,kerupik tempe abadi prima,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0342,Kwaci,kwaci,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,9.9,515.0,30.6,42.1,13.8,13.6,3.7,54.0,312.0,6.2,124.0,448.6,0.65,9.7,0.0,22.802000000000003,53.456900000000005,,0.02,0.19,0.3,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,4,0.8261,,kwaci,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0343,Melinjo emping tebal goreng manis,melinjo emping tebal goreng manis,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,5.6,439.0,10.0,16.4,65.7,1.6519999999999997,2.3,66.0,225.0,3.2779999999999996,47.133680000000005,260.08238,0.5026,1.51,0.9997400000000001,0.19080000000000003,0.0,,0.1,0.1974,2.897999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,,melinjo emping tebal manis,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0344,"Melinjo emping tebal, goreng asin","melinjo emping tebal, goreng asin",TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,8.0,431.0,11.1,16.2,63.0,1.4039999999999997,1.6,77.0,201.48,3.3379999999999983,51.46152,255.59983999999997,0.47400000000000003,1.486,0.43974,0.13496000000000002,0.0,,0.08,0.16519999999999999,2.847999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,13,0.4348,,melinjo emping tebal asin,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0345,Melinjo emping tipis goreng,melinjo emping tipis goreng,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.3,485.0,11.5,24.5,59.1,1.5359999999999994,1.5,85.0,218.0,4.211999999999998,43.20784,325.8587200000001,0.6326000000000002,1.6739999999999995,0.27948,0.7,0.0,,0.11,0.21599999999999997,3.2839999999999994,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,,melinjo emping tipis,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0346,Moon tahu,moon tahu,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,79.9,128.0,8.0,10.0,1.3,0.2,0.8,205.0,92.0,2.5,393.0,217.88114000000002,0.26819999999999994,1.126,131.0,12.84116,5.3,,0.46,0.18779999999999994,1.1400000000000001,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,"Tumisan terdiri dari campuran tahu, telur, ayam, kaldu dan bahan-bahan lainnya dikentalkan dengan tepung sagu.",moon tahu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0347,Oncom,oncom,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,57.0,187.0,13.0,6.0,22.6,2.5679999999999996,1.4,96.0,115.0,27.0,92.23495999999999,249.03924000000006,0.5352,2.09,0.0,11.127140000000002,4.15608,,0.09,0.0,1.6,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,9,0.6087,,oncom,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0348,Oncom ampas kacang hijau,oncom ampas kacang hijau,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,13.4,376.0,14.9,6.0,65.7,12.3,1.7,199.0,110.0,10.9,37.42826,255.10456000000002,0.7189999999999998,3.826,0.14604,29.898200000000003,46.82706,,0.03,0.27379999999999993,1.9820000000000002,1.6,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,,oncom ampas kacang hijau,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0349,Oncom kacang hijau + singkong,oncom kacang hijau  singkong,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,16.5,351.0,11.0,5.3,65.9,9.0,1.3,164.0,113.0,7.8,48.248639999999995,244.39912000000004,0.7501999999999999,2.7560000000000002,0.3,2.5021999999999998,8.94646,,0.01,0.2152,1.9999999999999998,1.12,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,12,0.4783,,oncom kacang hijau singkong,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0350,Oncom kacang tanah pepes,oncom kacang tanah pepes,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,65.0,132.0,12.7,3.8,13.7,3.1,4.8,133.0,355.0,34.4,370.39531999999997,318.3144,0.5964000000000002,1.8459999999999996,38.96,10.624879999999997,10.0,,0.08,0.2,0.7,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,8,0.6522,,oncom kacang tanah pepes,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0351,Rempeyek kacang tanah,rempeyek kacang tanah,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,3.9,513.0,17.5,32.5,44.3,1.7,1.8,65.0,202.0,2.6,45.09456,347.10223999999994,1.014,2.4960000000000004,0.51948,9.05188,0.0,,0.1,0.16499999999999995,4.663999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,Nama lainnya adalah peyek. Gorengan tipis renyah yang terdiri dari campuran  tepung beras dan kacang tanah,rempeyek kacang tanah,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0352,Rempeyek kacang tolo,rempeyek kacang tolo,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,6.1,451.0,11.2,20.2,59.7,1.8,2.8,156.0,221.0,4.6,60.446720000000006,271.37766000000005,0.6464000000000002,2.418,0.13577999999999998,0.13188,0.0,,0.02,0.223,3.075999999999999,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,Nama lainnya adalah peyek. Gorengan tipis renyah yang terdiri dari campuran  tepung beras dan kacang tolo,rempeyek kacang tolo,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
tkpi_0353,Rempeyek kacang uci,rempeyek kacang uci,TKPI,https://www.panganku.org/id-ID/view,Kacang-Kacangan,kacang-kacangan,4.0,497.0,17.0,27.6,50.8,2.4,3.4,166.0,89.0,6.7,565.1,372.8870800000001,1.1519999999999997,2.376,127.85608,24.026480000000003,0.0,,0.05,0.40940000000000004,2.9739999999999984,0.0,,per 100g,2026-07-01T04:14:08.471742Z,2026-07-01T04:14:08.471742Z,10,0.5652,Nama lainnya adalah peyek. Gorengan tipis renyah  yang terdiri dari campuran  tepung beras dan kacang uci,rempeyek kacang uci,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
